node,checkpoint,tune_map50_95,tune_map50,val_map50_95,val_map50,val_precision,val_recall,weights,sha256,selected
10,source,0.46830914521736944,0.6488804804535199,0.38668613445465155,0.5540776511136036,0.6813582253042758,0.5015186397941879,/root/YOLO/runs/prune/experiment20_taylor_ladder_coco2017/20260917_023832/stage_10/bn_m0005_8192.pt,bfb378d36810e63c0ee1b00e7b5bea931daddef7ce76affd2c1195aecafb6ced,True
10,best,0.4563377991027994,0.6222138259816364,,,,,/root/YOLO/runs/recovery/experiment19b_coco2017/node10_yolo11s_kd/20260917_084910/training/weights/best_clean.pt,05e48fccc8ab17c036e042c7dba43ab4c4c727debeda3ddc7997b49305d2a863,False
10,last,0.4563377991027994,0.6222138259816364,,,,,/root/YOLO/runs/recovery/experiment19b_coco2017/node10_yolo11s_kd/20260917_084910/training/weights/last_clean.pt,81502727e1840fc8fc863d42c8caf4c2da0b146ee9db8a57f0d9adf6eadb5869,False
