node,checkpoint,tune_map50_95,tune_map50,val_map50_95,val_map50,val_precision,val_recall,weights,sha256,selected
20,source,0.13561780471256765,0.24192152281276352,,,,,/root/YOLO/runs/prune/experiment20_taylor_ladder_coco2017/20260917_023832/stage_20/bn_m0005_8192.pt,41a4cbcf2717856b8b02dbe86074b2a5e61dec969e3d6287c9a89e2fd4ee30bc,False
20,best,0.44362151112622156,0.610372778109251,0.4225717801912651,0.5862106640409971,0.69110574625043,0.5322098498691759,/root/YOLO/runs/recovery/experiment19b_coco2017/node20_yolo11s_kd/20260917_105730/training/weights/best_clean.pt,7ed225d564cd29ee96504a730f58d59be658772f426f2987c118ff7e017cad4a,True
20,last,0.44336888863386237,0.6105001315602439,,,,,/root/YOLO/runs/recovery/experiment19b_coco2017/node20_yolo11s_kd/20260917_105730/training/weights/last_clean.pt,f1413e1001ff2485e2035a9cfbf12199d506704a4e517a543a90f38848c48d7a,False
